,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
inu.30000001734023,-0.26566533373823586,-0.1040824495256519,0.03599316996693167,-0.216714019248561,0.06696002510812032,0.05283782247756257,-0.09925799384943895,0.08330911532708865,-0.041935226823661846,0.04601804842110214,0.02330037019412029,-0.05225773474448919,0.010399051303353925,-0.09313238661771339,0.08466015235339104,0.22789759969878784,0.40214722549129267,-0.3743635467570428,-0.28751640728456307,-0.06170074234126624,0.49079018661258855,-0.17021858481216526,0.051324866799983195,0.11153618497882416,0.11938889544794448,0.06351618904895626,0.14722918915037972,-0.03247346491321274,0.08161647766628408,-0.014601177563141617,-0.035201521119401315,0.04695105846128415,-0.03692944499339524,0.021348576166831435,0.04570795262338053,-0.0002765589961272776,0.01041798954088368,-0.032999856159353434,-0.025732697367967235,-0.03143760910005611,0.007656168008152299,-0.07123237487061607,0.007264374326569866,-0.0076553968513911105,-0.027446003061956055,-0.010903053068839567,0.0003492998080613015,0.007471547480458922,0.04268671147910133,0.005878130178671037,0.017074146244534877,0.012299118646455902,-3.051770254289565e-05,0.008335239836656648,-0.006961570944165637,-0.005666752059750283,-0.01019193868293779,-0.010717699789748859,-0.004060496864686247,0.009467216190873923,0.009982018496603757,0.007172771544275117,0.01666118136954189,0.004745564998400888,0.001333993172448326,-0.004967304161557596,0.005077361987645615,0.0182727068740047,0.011322870987554195,-0.006868987569428012,-0.022826752994261863,0.007242803896342724,0.014159020444391332,0.0006741203286505115,-0.032797486360954205,-0.071490952995265,-0.033930858118006606,0.019189552655831818,-0.04263338812499545,0.033613698010089614,0.0050150351822284564,-0.004017208258047766,-0.026713629898140172,-0.010409949213810717,0.01329817945070632,-0.00864244172813705,-0.009510552900889037,0.016526235768630743,0.006646308001157508,0.005789623648468249,0.0015696828018681283,0.0006204311345121004,0.011191734868728893,-0.0040495128671325905,-0.0014577302933965375,0.002644943579918595,-0.0018100102218781568,-0.01178213279869508,0.010989599385663998,-0.008216114285722964
inu.30000003143397,-0.20400529160134157,0.04949956020636919,-0.21061448843294786,-0.047089443418310166,-0.03449341689624883,0.03339224018183392,-0.10643462031675524,-0.015876135047989653,-0.03565087611746128,-0.011805830494042727,-0.0027628228250244137,-0.009012131575386374,-0.025945558386952616,0.09057792701692491,0.027989957987825102,0.03118096822004601,0.05618974415085998,-0.0689460048811724,-0.010840719959069033,0.0012634699863739549,-0.08003497429302006,0.0533208221467986,0.05600980561750549,-0.08658837222156457,-0.19725312357141364,0.07473482297649048,0.04156953944524643,0.009300054161980485,-0.08322731865388781,0.11948546708370404,-0.07711166055239461,0.08602741199962825,0.06527013851526382,0.12913912039168104,0.2592730739468348,0.06524746433885077,0.1668858036222654,-0.08775434483173636,0.3635435925685405,0.07312508179386024,0.23563564257505304,0.015486105111753419,-0.3260259551291304,0.4394845788050742,-0.14304242933244543,0.06357607635208173,0.22263949451579157,-0.0716731660966011,-0.2128870512072235,0.026845042802409198,0.07406712767260619,-0.02703037856890735,-0.10673564832262845,0.09313082975132753,0.027058372218238622,-0.07366049491527372,0.06080692567080879,-0.05842289774931961,0.13950097959003918,0.07116477154891265,0.041077360005085106,-0.06984044218638,0.04998451365693042,0.04896678889223555,0.026992822065326893,0.015590261493173621,0.02705603889308443,0.02602452797865006,0.018708781441951258,0.005158123919947095,-0.013494268265402268,-0.13990919876138264,0.022939268354667783,-0.006629325966901938,-0.04485948507526485,0.009206361910252665,-0.017349022198729386,-0.024574821979162668,-0.0038730677688155026,0.02883913897135477,-0.023530112589280627,-0.021525806381291982,-0.009308298915553065,0.0027922891980995722,-0.04355827182089423,0.022975904750070334,-0.03062738393399573,-0.0019991066558806086,0.025477172450416394,-0.024077040424797944,-0.02952474394292646,-0.0032151925560172244,0.029310191178104385,-0.022804218855350198,0.011765339051705076,0.011240459991119896,-0.004590566828982727,-0.013180729982263079,0.03205406332052122,0.0036011034719291724
inu.30000011840422,-0.18079103496006255,0.13204284158596008,-0.10720540892668948,0.027840673066991208,0.04266863154589713,0.11341797888267612,-0.12086051487006916,0.12448439200629371,-0.013652814405634444,0.05985670168089638,-0.057699119446917524,0.12725830822752865,-0.020242242147807964,0.10427336097634,0.1510522409599524,0.06403940910903833,0.11768729053956925,-0.0670060575473226,0.2463555098336574,-0.13715880253821514,-0.1266323147630648,0.16535711202185094,-0.4698993153089784,-0.3985623177951752,0.42529022216135237,0.06478366404847596,0.23148949368082156,-0.10227449267362472,0.040188029136617995,0.08763070436430971,-0.0013777611116067064,-0.006481738692083096,0.030881575001424032,0.025810952537991996,-0.017340631189363447,-0.019113376438762646,-0.004948357684070481,-0.03255993129226896,-0.02663934763068537,0.01648001548573899,-0.022057078248552076,0.0140064617810729,0.04151934824099694,-0.004441999950715375,-0.023501746714815884,-0.004770440598593879,0.05046818661417331,0.021320751941676062,0.008806581656044032,-0.11535800129079503,0.049599524853625114,0.0642012351116824,-0.056603980010980104,0.019667775755527063,0.002638481488475948,-0.010198836574823483,-0.04010189883090311,-0.051205065125771984,0.05553592409468159,-0.02373540767531072,-0.0022252911987470686,-0.0009205446536438656,0.004438558890271939,-0.002425402836530478,-0.027494812808600874,0.021440278636033493,0.009801392604377273,0.012267380432029963,0.0033240041597406033,0.016071414116183427,0.014815118929852268,0.003946922959223534,-0.0016598504053560634,0.005586424054896273,0.007421519322145468,-0.007308629471464466,-0.004892287910631294,-0.005717362576368955,-0.015524902809092234,-0.013860629792781463,0.0321160530398319,0.02061447811839459,0.020451930542010693,-0.0013458175034492953,0.023767296935871707,0.005174667795254908,0.008412265695779039,-0.002139919462690198,-0.008989202778302133,-0.0055427884769605,-0.01678470893569466,-0.013760423810124134,-0.005151164795631163,-0.0255448149165512,-0.006654522472378508,-0.0034015530759573605,-0.0038622543497116545,0.00860412769515586,0.001916828244360484,0.004977310745546109
inu.30000027170327,-0.3115134795403596,-0.09620158683245182,-0.20477485723347327,0.22496365601937232,0.5609657296815045,-0.42378136006133066,0.3917843016130718,-0.1862068492898879,-0.08776742292418127,0.004011635612160418,-0.08374637691863758,-0.002450766774481267,-0.008727899592479256,-0.029548445977273536,0.006067637452464665,0.03821081450398248,0.01965170555313391,0.024251178637664118,0.03923696364858604,0.011283272884082079,0.047868093940132674,0.0006203609868606395,-0.01843877734537944,-0.013511449671044748,-0.024877745233852434,-0.06203940769317965,-0.021670925018826417,-0.05085700000950286,0.016711141989034346,-0.01993309425071039,-0.04547583815387113,0.0029450470035018244,-0.017552790398638905,0.02773299054078356,0.007624747965420924,-0.03167666278457985,0.02761008937055412,-0.01211914621739644,0.020955146413636445,0.00440430780094555,-0.022160833223055038,0.008585829973126274,0.009243016594232089,-0.008137386802014724,-0.007397035294932555,-0.010102716798270225,-0.017189160137122864,0.01978051165524399,-0.028214169216035416,-0.00425782292589484,0.016518142809481443,0.02218947530344175,0.004014523578181786,0.03227657474223718,0.006340194696728535,-0.011519449480585855,-0.006520755821655582,-0.009226330862974426,0.024178440394366136,-0.00241283526700723,-0.00831767451599522,0.00979800640973986,-0.013589842120804345,0.019299071041192165,-0.01219842126721588,0.013236802224328874,-0.0012658780839869494,-0.0020935109042730985,-0.017990428700347633,0.014376137587411028,-0.009521693188906728,0.007715641333567138,0.006814928678341717,0.003052955082049833,-0.007604421964553244,-0.004778381889602124,0.013084772179670176,-0.01411521460662509,0.004231769699770238,-0.0160964597045069,0.003177607823236234,0.012825672930251584,-0.0061109044339244445,0.021027911581301142,0.012889431291003062,0.004259869732906077,0.0015688897288092586,0.007876723225470525,0.004947473777123045,0.0018631623030343951,0.0013213628524982957,-0.00802901933944354,0.006343037378588864,0.013019663847243037,-0.008589444470904619,-0.008583716811028458,-0.010901213018335944,0.009639424451289354,0.024040721528515475,-0.004097908500222996
inu.30000027292105,-0.39405716906709704,-0.1959248788919573,0.002480850399817605,0.3433378371638442,0.3835902794311018,-0.4883184086087147,0.27827411494414434,-0.12347493585732208,-0.11633189958103238,0.011474074923366993,-0.04747468355190316,0.022000788563010687,-0.018166765584480292,-0.06777510485875042,0.04592163780294498,0.0027761997108243022,-0.059690760826810005,-0.021362740663086903,0.049322266181119415,0.016585328761060728,0.0010911734747248293,-0.04144699800545652,0.010707790354950498,0.0035187096223418817,0.016313864582993796,-0.017603879829290132,-0.008628225487409968,-0.025345759653838326,-0.016585576173421275,-0.011511983449038228,-0.016211971274830247,0.012495018379577023,-0.028991224215242754,0.032218982173777756,-0.007652199643241687,0.012807462534508967,-0.01258528468911504,0.04688838444576601,0.0073962563777046075,0.015403385770060065,-0.004162937493208969,0.02160271183783409,0.021297089896317727,0.040798289490358484,-0.06695562152052464,0.02294777383267395,0.05545369095501846,-0.043058721784398186,0.040917822797105007,-0.06426567216301743,0.009670393236795749,-0.02841078043517009,0.03540609738478797,-0.03497325129901788,0.038866846372248326,0.059400115263349526,-0.0003743223751426764,0.03658261758032128,-0.002280088500448493,-0.016064032346376773,0.00895417702651503,-0.012662568543408546,-0.006276845153095376,0.01020115241218125,-0.0039857584505444766,-0.004999245372648815,0.004221503734070234,0.011219795986431266,-0.009370000878095358,-0.029306503894146733,0.007215194924157399,-0.019766315236347518,-0.004255572280450507,-0.012760727285110915,0.015089132603596301,0.007413960540931127,-0.001455884101943945,0.003244367035289781,-0.008930703661925972,-0.023840945613333983,-0.0014741286435409058,-0.0022949958377915117,-0.010875732831294229,0.011209396596737087,0.017698624916346585,0.030521184873223656,-0.009151550022772138,0.027869356670600674,-0.011852137938121557,0.047176322751654926,0.014332157359016533,-0.021182232765673256,0.0057799485004659595,0.037476583763002,-0.010360250177248103,-0.008878251136304334,-0.02443181306591321,0.037546010086409086,0.019142823501158212,-0.021895474658804072
inu.30000037327834,-0.29251630787674093,-0.09707121718433398,-0.1983398753767707,0.22091038728931656,0.5380491892184853,-0.3151381297765167,0.4096361117076123,-0.20649762158402601,-0.2054604570130864,0.031459267277722205,-0.0863923536259141,-0.01094170935976109,0.023133055328978976,-0.015292032689161933,-0.004774971505475317,0.04412824852693439,0.03248036436485182,0.05465353790107449,0.04419238811981358,0.03151969957523238,0.036408362680754994,0.0060245296638761475,-0.0146386101022067,-0.05525797229093235,-0.016064479282639044,-0.04868523852875294,-0.012506635583675265,0.012017181916936166,0.10292762432298506,-0.026487845899186173,-0.04530021610903747,0.03764702758847302,-0.021368801773941525,0.04877370444072332,-0.009504294313366987,0.00260538511248331,0.004848018128282206,0.0048443103713379536,-0.00770680112732721,-0.005277909147360777,0.01439607873710472,0.018099387477933018,-0.04291819082361198,-0.009923354566966587,0.00890714218298708,0.01384757472501293,-0.013320291830989112,0.032194123055854694,0.0019944793716495214,0.037190407276583404,-0.004805989717865265,0.003970720578086449,0.022703572884610255,0.0158910172790756,-0.01036007393960067,-0.002590889221631648,-0.00766130009349898,0.0031836431939665424,-0.007666354435771779,-0.02199133051337339,-0.006968039038746299,-0.018397660788051752,-0.04363217967948139,0.017561264114434007,0.007256462591355008,-0.026115484922720898,-0.016456897090642283,0.008653293236447895,-0.03163737759346198,0.017049174620850586,0.03153703264781862,0.031003920198624205,0.03833583369379209,0.022124993745005584,-0.016298836797577963,-0.022066638287541233,0.028405928409234976,0.0016499731487668303,0.023788599383949605,-0.010114760560017247,-0.002894948719510934,0.0010014470816030413,-4.547424173756756e-05,-0.014981230536114718,0.007839161990623077,-0.009326169858552653,0.027051888546475257,-0.008991800076028726,0.02627434726750002,-0.006179219613144546,0.007790751625951625,-0.0032088665960250014,0.004611169449842823,0.006653364084436936,-0.004468177146736023,-0.025854947738823107,0.01323933110678775,-0.01893223011220923,-0.00244369958066555,0.006704022696156403
inu.30000045717273,-0.33769671558800535,-0.15525287064973378,0.5918451550076692,-0.3436173232529999,0.08868350802297287,0.03929121467025721,0.003915159787597544,-0.0793007211437413,-0.051700175697119925,-0.0026308552778151963,-0.022620057823427346,0.011251151737910674,0.004978228129395157,0.007239946171125877,-0.04271768618095943,-0.03724461267309928,-0.023271798007318854,0.012722605056858214,0.06474386084460527,0.04139528314036873,-0.052986099075025876,0.019707394757116286,0.008570667334791934,-0.03950268673204679,-0.01449876857884906,-0.018464336095005134,-0.058384266595606256,0.0107884761432091,-0.026325336144646945,-0.042102726540586576,-0.036999588210688286,0.031376461333110346,-0.015125547720409223,-4.880962905115267e-05,0.0018002727720966847,-0.0034906627165054447,-0.010547412068507756,0.02862763016136957,0.05268724815364245,0.04505092919738851,0.047663750902837934,0.058804779136756566,-0.04710980172315748,-0.02623884545670609,0.025637368682769533,0.023676764005487638,-0.012119049217389901,0.044344142487880045,0.05144691514105824,-0.052397508133129336,-0.009541448618881301,-0.016414415357431846,0.042628557421837035,-0.011802696042784104,0.016005131788700926,0.01852995161166912,-0.016019595538444405,-0.0011006682261278339,0.03039735902615236,0.064701143638422,0.00529994480881181,0.01329123064703123,-0.0876482621198604,0.002084448606674401,0.030543609441120993,-0.03305004445375615,-0.07342602356360295,0.003893801409545104,0.009913184837216973,-0.004322581780629574,0.04004051748658508,0.08888176402791816,0.1284344448834529,0.10053745574259053,-0.055269022002883826,-0.010963578483285333,0.0527852473506901,-0.018614875940870863,0.01870059408040763,0.005769874133209929,0.0180744696928345,0.0052138129190835636,-0.020832202811141023,-0.018782786307842445,-0.007684032402065789,0.012808651265528902,0.005297637866334061,0.02516871865961577,-0.019245275911343056,0.012554645521737288,0.00466012747070388,0.005850960414908645,-0.016803303008662104,0.005203019321073097,-0.00507283890672901,-0.006736036481529918,0.009465921023291008,-0.00266830937951439,0.020649996824638778,-0.011759371066409778
inu.30000051202400,-0.18111839113708966,0.0047285660738473154,-0.16282114085060642,-0.07919016118065925,0.03117364274465565,0.017635038613411327,-0.1563799863356178,0.14656948096645456,-0.06921283575341405,0.04880082593822109,0.05971798032326227,-0.04215021175726037,0.09391418474991903,-0.009727003059794176,0.28663150348713273,0.16066056912784993,-0.016489487733755914,0.37361555088546505,-0.03266599128123196,0.06222232706225969,0.03633073154732436,0.043318242232355086,0.08742132107871808,0.060326389512045435,-0.01758103019237139,-0.04189398034424063,0.03916575985036034,-0.01887030947778427,0.003478725785220706,-0.034192938431132844,0.0028633485035507752,-0.006783361882920097,-0.001190576799128777,-0.01704972575168764,0.023621573020789835,-0.002429961864644145,0.027986526207743025,-0.015260169232170778,-0.012669205253438611,-0.00951552009908007,0.009533189256566512,0.0016369883116644959,0.008717001106429615,-0.015932007702786962,-0.014913398356980644,-0.0030332318614866953,-0.008135077348457776,0.0017009045224371197,-0.004309888559695677,-0.03228800783258429,0.0016174297927808127,0.01867859005061779,-0.005884663156415331,-0.017049225778236914,0.013695265718113594,0.0018324952477679407,0.007758971355530268,-0.020682151554034363,0.024385353659087377,-0.01786631370139999,-0.009220325971481987,-0.004946069597046417,-0.0066133453923197345,-0.014175026843524733,0.003591862369398701,-0.0056961826199944405,-0.002676937884237759,-0.04510325529774151,0.022596056646545237,0.02090208758934273,-0.018855767348455246,0.016208406714536414,0.03198769610673397,-0.0057339583082051905,-0.023199305824747232,0.00026496798347325917,-0.002751640439522872,-0.00577681924370686,-0.006626874360321192,0.009588480832813209,-0.01613428133824252,-0.010197408691571421,-0.002862038943083368,-0.018961379243549067,-0.013397559646195656,-0.0011995111625733316,-0.0006091089007147261,0.006187600360118625,0.006716242950086693,0.015768251364910044,-0.008542473149001452,-0.006392569004142234,0.0068577766864525574,-0.011836667032381988,0.004800550847781609,0.010167556861403547,0.010245258473740177,-0.004812715646482752,0.018221223755358396,0.007899556909597753
inu.30000082182373,-0.31552938511375894,-0.30574667816742934,0.3515094230952467,-0.48572166911950193,0.007545906256022219,0.034392414052433665,0.06619708509543484,-0.1485778368713301,-0.09410688498472335,-0.16875633850734736,-0.05520883049410908,-0.01983807528661884,-0.06034162608525107,-0.07969687235120941,-0.05029474072286933,-0.04181859735226409,-0.07242709149408148,0.026176028841964447,0.10738242780344832,0.0013221403227828836,0.031607090951530505,-0.010965287334287087,0.031680869169020506,-0.1691684892560998,-0.12419988984172832,-0.06864949747767038,0.13209350279798324,-0.06431461276270595,-0.029766895908851843,-0.15356697917405412,0.03856408456649296,0.044579318710258484,0.003892677485800653,-0.04353251635823996,-0.011637107986146826,0.027349221155492355,-0.07287904532598077,0.042330189176348246,0.01263842186318573,-0.005661815303977179,-0.08811656282420384,0.05545306324572105,0.05130644070113388,-0.033738059067798795,-0.0639434898681077,-0.03874642784600319,0.011350513785649429,-0.02026109125852057,-0.028763428388723554,0.03580266891517915,0.0009404328852529377,0.0008475899147656821,0.00046407253967805485,0.024838553844400584,-0.014778701230688062,-0.022743740890133774,-0.017773278417806012,-0.01074062240836048,-0.01750901607269724,0.03713747729614641,-0.006861232536120289,-0.008110594955742643,0.013602398417883558,-0.02652764748213875,0.014839954691609022,0.011093258819961661,0.009453074797868003,-0.00799211219547901,0.017657028831382846,-0.0015303376238305884,-0.022766561542965826,0.0035996833251534404,0.008779818355779321,-0.0032913549008957653,-0.0017663490447126513,0.00909901426478564,0.0031049480378973074,0.01729175961946779,-0.015624558783867936,0.02556962818497916,0.009618128663916967,0.026862912728447718,-0.001848218584871851,0.00198452106772329,0.004917878603017238,-0.013917582424347782,0.0012371952407714628,-0.005386977696963448,-0.0025607898712638705,0.018970561901816518,0.009732867778972558,-0.007301607048046809,0.01750161971890067,0.0006078394276841357,-0.0009482369564855098,-0.005964643062816489,0.011137177735198345,-0.016697196470726365,0.030893214525593776,0.02887215930379761
inu.30000094771056,-0.2816798829750218,-0.09547714682301736,0.18516936309723314,0.5323093882959461,-0.1545074338989872,0.03435033707804038,-0.06611432490713656,0.0016220946487604446,-0.10260531571020283,0.03990062817312428,-0.035289149432047875,0.05718729071123642,0.004349679821448096,0.05726722658282688,0.02175088942735311,0.023154895450564348,-0.01621206291599653,0.042740714383390624,0.048229820108697766,-0.01895018093823527,0.07484031605578077,0.0042004737977279815,-0.06250048229848859,-0.0893807860217443,0.001357742424549682,0.015307618788849488,0.05691495779643193,-0.025282104911175822,-0.06146497133709203,0.14231841482249258,-0.029739408965587955,0.036043991618677544,0.02801380465352561,-0.01056572372212584,0.0215704679255059,-0.06082056764923586,0.036484401778174795,-0.01947299799957173,0.07430583073613165,0.013096571069291782,0.033545841151542286,-0.015281631173652844,0.007817947056424936,0.06164066406914682,0.043292014381283155,0.0031927159746243726,-0.1047968612024645,-0.008222327562169464,0.00031870962418132834,0.32775736101258457,-0.13709460516028824,-0.16977940716886294,0.2705876778873014,-0.05099253246685215,-0.03554099439643214,0.09752555520090779,0.07080803791070472,0.07667181153856566,-0.034624889615369116,-0.10318477722430762,-0.06270516452816542,0.04261704044549138,-0.036135659553863955,-0.00993037126149273,0.09963440925626112,0.03664722495031006,-0.035364863513776205,-0.012817098910801282,0.03416721372983725,0.043683097295120134,-0.08228969258229017,0.01868808587214933,0.017902679102379086,0.026107215619021965,0.042655856898515476,-0.016534361779569948,0.023498125904177006,0.013735487909242072,-0.022422563529030597,-0.02549376800170384,0.02202047525079152,0.008010252292773724,0.003313809597377471,-0.0199163652877655,0.042001772361478354,0.00885066972841302,-0.005886205812900331,0.0023112630080408822,0.005183980227327913,-0.01946919658764789,0.0012736403075462811,-0.004102307012690686,0.0026315436926177853,0.014209418515114208,0.019739340449280735,-0.008668999682066627,0.008913679583019569,-0.0015951958775268817,-0.017502951726580628,-0.018650859295483636
